id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV,APG,BPG,DRPG,FG3APG,FG3MPG,FGAPG,FGMPG,FPG,FTAPG,FTMPG,MPG,ORPG,PF_APG,PF_BPG,PF_DRPG,PF_FG3APG,PF_FG3MPG,PF_FGAPG,PF_FGMPG,PF_FPG,PF_FTAPG,PF_FTMPG,PF_MPG,PF_ORPG,PF_PPG,PF_RPG,PF_SPG,PF_TPG,PPG,RPG,SPG,TPG,1st Team All-Defensive Team,1st Team All-NBA,1st Team All-Rookie Team,2nd Team All-Defensive Team,2nd Team All-NBA,2nd Team All-Rookie Team,3rd Team All-NBA,Hall of Fame Inductee,IBM Award,J. Walter Kennedy Citizenship,NBA All-Star,NBA All-Star Most Valuable Player,NBA All-Star Selection,NBA Champion,NBA Comeback Player of the Year,NBA Defensive Player of the Year,NBA Finals Most Valuable Player,NBA Most Improved Player,NBA Most Valuable Player,NBA Player of the Month,NBA Player of the Week,NBA Rookie of the Month,NBA Rookie of the Year,NBA Sixth Man of the Year,NBA Sporting News Most Valuable Player of the Year,NBA Sporting News Rookie of the Year,NBA Sportsmanship,Olympic Appearance,Olympic Bronze Medal,Olympic Gold Medal,Olympic Silver Medal
1631262,Jules Bernard,Jules,Bernard,False,16.0,1.0,16.0,29.0,11.0,0.379310344827,64.0,29.0,0.453125,9.0,5.0,0.555555555555,19.0,0.0,149.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,26.0,3.0,8.0,0.8,0.1,0.8,1.5,0.6,3.4,1.5,0.7,0.5,0.3,7.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202722,Davis Bertans,Davis,Bertans,False,448.0,167.0,1012.0,2234.0,885.0,0.396150402864,2810.0,1186.0,0.422064056939,468.0,404.0,0.863247863247,475.0,41.0,8544.0,147.0,770.0,21.0,9.0,66.0,121.0,41.0,0.338842975206,142.0,53.0,0.373239436619,41.0,32.0,0.780487804878,45.0,2.0,571.0,10.0,64.0,179.0,76.0,14.0,12.0,3661.0,1159.0,205.0,250.0,0.9,0.4,2.1,4.7,1.9,5.9,2.5,1.6,1.0,0.9,18.0,0.3,0.5,0.2,1.5,2.7,0.9,3.2,1.2,1.4,0.9,0.7,12.7,0.2,4.0,1.7,0.3,0.3,7.7,2.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201976,Patrick Beverley,Patrick,Beverley,False,2245.0,343.0,2044.0,2623.0,973.0,0.3709492947,4671.0,1929.0,0.412973667308,906.0,689.0,0.760485651214,666.0,518.0,17688.0,685.0,1947.0,205.0,42.0,217.0,238.0,86.0,0.361344537815,503.0,208.0,0.413518886679,100.0,79.0,0.79,71.0,60.0,1942.0,85.0,231.0,581.0,302.0,67.0,71.0,5520.0,2729.0,708.0,792.0,3.4,0.5,3.1,3.9,1.5,7.0,2.9,2.9,1.4,1.0,26.6,1.0,2.9,0.6,3.1,3.4,1.2,7.1,2.9,3.3,1.4,1.1,27.4,1.2,8.2,4.3,0.9,1.0,8.3,4.1,1.1,1.2,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203920,Khem Birch,Khem,Birch,False,274.0,154.0,697.0,70.0,14.0,0.2,1032.0,537.0,0.520348837209,450.0,314.0,0.697777777777,282.0,75.0,4825.0,544.0,460.0,14.0,6.0,43.0,4.0,2.0,0.5,48.0,25.0,0.520833333333,18.0,16.0,0.888888888888,16.0,4.0,244.0,22.0,32.0,68.0,65.0,3.0,14.0,1402.0,1241.0,136.0,153.0,1.0,0.5,2.5,0.2,0.0,3.7,1.9,1.6,1.6,1.1,17.1,1.9,0.9,0.4,2.7,0.3,0.1,3.0,1.6,2.0,1.1,1.0,15.3,1.4,4.3,4.1,0.2,0.9,5.0,4.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641931,Onuralp Bitim,Onuralp,Bitim,False,13.0,2.0,26.0,44.0,12.0,0.272727272727,84.0,32.0,0.380952380952,5.0,4.0,0.8,23.0,1.0,268.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,32.0,3.0,10.0,0.6,0.1,1.1,1.9,0.5,3.7,1.4,1.0,0.2,0.2,11.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202357,Nemanja Bjelica,Nemanja,Bjelica,False,825.0,184.0,1565.0,1296.0,498.0,0.384259259259,2746.0,1279.0,0.465768390386,469.0,356.0,0.759061833688,449.0,162.0,9172.0,486.0,1058.0,22.0,3.0,40.0,23.0,11.0,0.478260869565,61.0,30.0,0.491803278688,20.0,13.0,0.65,22.0,0.0,227.0,11.0,32.0,84.0,51.0,9.0,8.0,3412.0,2051.0,288.0,459.0,1.8,0.4,3.5,2.9,1.1,6.1,2.8,2.4,1.0,0.8,20.4,1.1,1.0,0.1,1.8,1.0,0.5,2.8,1.4,1.5,0.9,0.6,10.3,0.5,3.8,2.3,0.4,0.4,7.6,4.6,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641778,Leaky Black,Leaky,Black,False,24.0,11.0,39.0,20.0,9.0,0.45,52.0,25.0,0.480769230769,15.0,10.0,0.666666666666,26.0,3.0,284.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,48.0,8.0,6.0,0.9,0.4,1.5,0.8,0.3,2.0,1.0,0.7,0.6,0.4,10.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202339,Eric Bledsoe,Eric,Bledsoe,False,3545.0,344.0,2367.0,2545.0,854.0,0.335559921414,8169.0,3689.0,0.451585261353,2698.0,2116.0,0.7842846553,756.0,568.0,21020.0,570.0,1493.0,184.0,25.0,121.0,142.0,36.0,0.25352112676,460.0,203.0,0.441304347826,125.0,89.0,0.712,48.0,31.0,1200.0,42.0,100.0,531.0,163.0,49.0,90.0,10348.0,2937.0,1028.0,1888.0,4.7,0.5,3.1,3.4,1.1,10.8,4.9,2.0,3.6,2.8,27.8,0.8,3.8,0.5,2.5,3.0,0.8,9.6,4.2,2.1,2.6,1.9,25.0,0.9,11.1,3.4,1.0,1.9,13.7,3.9,1.4,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629833,Keljin Blevins,Keljin,Blevins,False,23.0,1.0,36.0,80.0,23.0,0.2875,131.0,39.0,0.297709923664,11.0,6.0,0.545454545454,48.0,1.0,424.0,19.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,107.0,55.0,15.0,22.0,0.5,0.0,0.8,1.7,0.5,2.7,0.8,0.8,0.2,0.1,8.8,0.4,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,2.2,1.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631205,Buddy Boeheim,Buddy,Boeheim,False,7.0,1.0,11.0,50.0,12.0,0.24,56.0,14.0,0.25,12.0,10.0,0.833333333333,20.0,0.0,174.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,2.0,0.0,0.4,0.1,0.6,2.5,0.6,2.8,0.7,0.6,0.6,0.5,8.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202711,Bojan Bogdanovic,Bojan,Bogdanovic,False,1194.0,55.0,2178.0,3831.0,1511.0,0.394413991125,8424.0,3872.0,0.459639126305,2245.0,1929.0,0.859242761692,719.0,572.0,20889.0,381.0,1185.0,73.0,4.0,183.0,269.0,103.0,0.382899628252,532.0,226.0,0.424812030075,138.0,112.0,0.811594202898,51.0,33.0,1510.0,27.0,113.0,667.0,210.0,36.0,71.0,11184.0,2559.0,398.0,1205.0,1.7,0.1,3.0,5.3,2.1,11.7,5.4,1.6,3.1,2.7,29.1,0.5,1.4,0.1,3.6,5.3,2.0,10.4,4.4,2.2,2.7,2.2,29.6,0.5,13.1,4.1,0.7,1.4,15.6,3.6,0.6,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629626,Bol Bol,Bol,Bol,False,126.0,153.0,579.0,295.0,98.0,0.33220338983,925.0,504.0,0.544864864864,183.0,137.0,0.748633879781,202.0,45.0,2750.0,130.0,183.0,2.0,2.0,7.0,4.0,2.0,0.5,13.0,6.0,0.461538461538,8.0,7.0,0.875,10.0,0.0,40.0,3.0,3.0,21.0,10.0,3.0,2.0,1243.0,709.0,55.0,178.0,0.6,0.8,2.9,1.5,0.5,4.6,2.5,0.9,0.9,0.7,13.6,0.6,0.2,0.2,0.7,0.4,0.2,1.3,0.6,0.3,0.8,0.7,4.0,0.3,2.1,1.0,0.3,0.2,6.2,3.5,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629716,Marques Bolden,Marques,Bolden,False,4.0,9.0,29.0,1.0,0.0,0.0,28.0,18.0,0.642857142857,12.0,8.0,0.666666666666,18.0,2.0,152.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.0,6.0,5.0,0.2,0.5,1.6,0.1,0.0,1.6,1.0,0.6,0.7,0.4,8.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630195,Leandro Bolmaro,Leandro,Bolmaro,False,28.0,1.0,30.0,22.0,5.0,0.227272727272,74.0,20.0,0.27027027027,13.0,11.0,0.846153846153,49.0,2.0,309.0,20.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,50.0,9.0,20.0,0.6,0.0,0.6,0.4,0.1,1.5,0.4,0.7,0.3,0.2,6.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629067,Isaac Bonga,Isaac,Bonga,False,118.0,37.0,218.0,130.0,39.0,0.3,361.0,156.0,0.432132963988,116.0,88.0,0.758620689655,143.0,57.0,1870.0,102.0,238.0,0.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,0.0,439.0,320.0,73.0,88.0,0.8,0.3,1.5,0.9,0.3,2.5,1.1,1.7,0.8,0.6,13.1,0.7,0.0,0.2,0.2,0.6,0.0,1.0,0.0,0.2,0.4,0.4,2.4,0.0,0.4,0.2,0.0,0.0,3.1,2.2,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630527,Brandon Boston,Brandon,Boston,False,176.0,30.0,256.0,332.0,109.0,0.328313253012,989.0,407.0,0.411526794742,228.0,178.0,0.780701754385,147.0,11.0,2346.0,71.0,177.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,1.0,0.5,4.0,0.0,10.0,1.0,2.0,5.0,2.0,0.0,1.0,1101.0,327.0,99.0,119.0,1.2,0.2,1.7,2.3,0.7,6.7,2.8,1.2,1.6,1.2,16.0,0.5,0.3,0.0,0.3,0.0,0.0,1.0,0.5,0.5,0.5,0.3,3.3,0.3,1.3,0.5,0.0,0.3,7.5,2.2,0.7,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630547,James Bouknight,James,Bouknight,False,73.0,7.0,102.0,188.0,63.0,0.335106382978,375.0,136.0,0.362666666666,63.0,48.0,0.761904761904,79.0,0.0,900.0,31.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,133.0,22.0,49.0,0.9,0.1,1.3,2.4,0.8,4.7,1.7,1.0,0.8,0.6,11.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.7,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631123,Jamaree Bouyea,Jamaree,Bouyea,False,70.0,14.0,63.0,70.0,21.0,0.3,199.0,97.0,0.487437185929,26.0,17.0,0.653846153846,45.0,1.0,630.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,81.0,28.0,36.0,1.6,0.3,1.4,1.6,0.5,4.4,2.2,0.9,0.6,0.4,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.8,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202340,Avery Bradley,Avery,Bradley,False,1105.0,128.0,1466.0,2353.0,859.0,0.365065873353,6716.0,2914.0,0.433889219773,756.0,592.0,0.783068783068,660.0,544.0,18151.0,397.0,1427.0,61.0,11.0,93.0,170.0,53.0,0.311764705882,448.0,188.0,0.419642857142,59.0,46.0,0.779661016949,39.0,39.0,1250.0,29.0,86.0,475.0,122.0,46.0,56.0,7279.0,1863.0,655.0,868.0,1.7,0.2,2.2,3.6,1.3,10.2,4.4,2.2,1.1,0.9,27.5,0.6,1.6,0.3,2.4,4.4,1.4,11.5,4.8,2.2,1.5,1.2,32.1,0.7,12.2,3.1,1.2,1.4,11.0,2.8,1.0,1.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629714,Jarrell Brantley,Jarrell,Brantley,False,29.0,9.0,41.0,50.0,19.0,0.38,94.0,43.0,0.457,6.0,5.0,0.833,41.0,0.0,273.0,12.0,27.0,2.0,1.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,0.5,4.0,0.0,16.0,3.0,4.0,2.0,5.0,0.0,2.0,110.0,53.0,10.0,17.0,0.7,0.2,1.0,1.2,0.5,2.3,1.0,0.7,0.1,0.1,6.7,0.3,0.5,0.3,0.5,0.8,0.0,1.5,0.0,1.0,1.0,0.5,4.0,0.8,0.5,1.3,0.0,0.5,2.7,1.3,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629649,Ignas Brazdeikis,Ignas,Brazdeikis,False,58.0,7.0,86.0,124.0,39.0,0.314516129032,293.0,122.0,0.416382252559,51.0,35.0,0.686274509803,64.0,1.0,837.0,36.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,122.0,14.0,31.0,0.9,0.1,1.3,1.9,0.6,4.6,1.9,1.1,0.8,0.5,13.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.9,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641779,Jalen Bridges,Jalen,Bridges,False,0.0,0.0,4.0,7.0,2.0,0.285714285714,7.0,2.0,0.285714285714,4.0,3.0,0.75,8.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,4.0,0.0,0.0,0.5,0.9,0.3,0.9,0.3,0.0,0.5,0.4,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629052,Oshae Brissett,Oshae,Brissett,False,189.0,74.0,623.0,558.0,188.0,0.336917562724,1204.0,504.0,0.418604651162,481.0,334.0,0.694386694386,233.0,46.0,4073.0,276.0,313.0,0.0,2.0,11.0,2.0,2.0,1.0,11.0,6.0,0.545454545454,4.0,2.0,0.5,10.0,0.0,55.0,3.0,2.0,16.0,14.0,3.0,1.0,1530.0,899.0,123.0,133.0,0.8,0.3,2.7,2.4,0.8,5.2,2.2,1.3,2.1,1.4,17.5,1.2,0.0,0.2,1.1,0.2,0.2,1.1,0.6,0.2,0.4,0.2,5.5,0.3,1.6,1.4,0.3,0.1,6.6,3.9,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631167,Izaiah Brockington,Izaiah,Brockington,False,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.4,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627763,Malcolm Brogdon,Malcolm,Brogdon,False,2156.0,108.0,1554.0,1940.0,752.0,0.387628865979,5621.0,2601.0,0.46272905177,1285.0,1123.0,0.873929961089,463.0,296.0,13480.0,363.0,846.0,157.0,8.0,142.0,188.0,71.0,0.377659574468,449.0,189.0,0.420935412026,84.0,69.0,0.821428571428,43.0,17.0,1200.0,25.0,81.0,518.0,167.0,16.0,63.0,7077.0,1917.0,370.0,789.0,4.7,0.2,3.4,4.2,1.6,12.1,5.6,1.8,2.8,2.4,29.1,0.8,3.7,0.2,3.3,4.4,1.7,10.4,4.4,1.9,2.0,1.6,27.9,0.6,12.0,3.9,0.4,1.5,15.3,4.1,0.8,1.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629717,Armoni Brooks,Armoni,Brooks,False,97.0,17.0,152.0,438.0,145.0,0.33105022831,527.0,191.0,0.362428842504,35.0,26.0,0.742857142857,84.0,16.0,1468.0,37.0,111.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,553.0,189.0,41.0,52.0,1.2,0.2,1.8,5.2,1.7,6.3,2.3,1.3,0.4,0.3,17.5,0.4,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.5,0.0,0.0,6.6,2.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631232,Keion Brooks Jr.,Keion,Brooks Jr.,False,13.0,10.0,46.0,43.0,14.0,0.325581395348,109.0,53.0,0.48623853211,30.0,22.0,0.733333333333,14.0,6.0,331.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,58.0,10.0,12.0,0.9,0.7,3.3,3.1,1.0,7.8,3.8,2.1,2.1,1.6,23.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,4.1,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631112,Kendall Brown,Kendall,Brown,False,8.0,0.0,6.0,3.0,0.0,0.0,22.0,12.0,0.545454545454,10.0,6.0,0.6,21.0,0.0,102.0,5.0,18.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,2.0,0.333333333333,0.0,0.0,0.0,7.0,0.0,24.0,0.0,2.0,4.0,3.0,0.0,3.0,30.0,11.0,4.0,4.0,0.4,0.0,0.3,0.1,0.0,1.0,0.6,0.9,0.5,0.3,4.9,0.2,0.3,0.1,0.4,0.0,0.0,0.9,0.3,0.3,0.0,0.0,3.4,0.0,0.6,0.4,0.0,0.4,1.4,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
