id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV
2043,Mateen Cleaves,Mateen,Cleaves,False,310,5,142,45,12,0.266666666666,599,233,0.38898163606,180,131,0.727777777777,167,10,1863,33,213,,,,,,,,,,,,,,,,,,,,,,609,175,67,201
76403,John Clemens,John,Clemens,False,904,11,295,,,,4989,2262,0.453397474443,1049,792,0.755004766444,790,,12578,102,1662,7.0,,,,,,20.0,8.0,0.4,11.0,10.0,0.90909090909,7.0,,65.0,,9.0,26.0,5.0,,,5316,2526,131,
1629598,Chris Clemons,Chris,Clemons,False,27,6,26,107,37,0.345794392523,142,57,0.401408450704,11,10,0.90909090909,33,0,290,4,26,0.0,0.0,2.0,5.0,2.0,0.4,5.0,2.0,0.4,2.0,1.0,0.5,2.0,0.0,8.0,0.0,0.0,7.0,2.0,0.0,0.0,161,30,9,19
1628499,Antonius Cleveland,Antonius,Cleveland,False,3,8,16,7,3,0.428571428571,35,12,0.342857142857,11,7,0.636363636363,28,0,168,5,31,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.4,0.0,0.0,0.0,2.0,0.0,9.0,1.0,1.0,4.0,1.0,1.0,0.0,34,21,8,9
76404,Nat Clifton,Nat,Clifton,False,1367,,,,,,5766,2082,0.361082206035,2021,1280,0.633349826818,544,,14369,,1840,142.0,,,,,,489.0,170.0,0.347648261758,218.0,136.0,0.623853211009,53.0,,1176.0,,215.0,476.0,495.0,,,5444,4469,,
76406,Bill Closs,Bill,Closs,False,346,,,,,,1918,605,0.31543274244,639,459,0.718309859154,186,,1120,,471,23.0,,,,,,123.0,36.0,0.292682926829,38.0,31.0,0.815789473684,11.0,,21.0,,32.0,103.0,16.0,,,1669,605,,
1569,Keith Closs,Keith,Closs,False,44,163,239,4,0,0.0,427,201,0.470725995316,165,100,0.60606060606,130,7,1647,133,167,,,,,,,,,,,,,,,,,,,,,,502,372,28,78
76407,Paul Cloyd,Paul,Cloyd,False,2,,,,,,26,7,0.26923076923,8,5,0.625,7,,,,5,,,,,,,,,,,,,,,,,,,,,,19,,,
76408,Marion Cluggish,Marion,Cluggish,False,22,,,,,,356,93,0.261235955056,91,52,0.571428571428,54,,,,113,0.0,,,,,,27.0,4.0,0.148148148148,2.0,0.0,0.0,5.0,,,,12.0,8.0,,,,238,,,
76409,Ben Clyde,Ben,Clyde,False,5,3,26,,,,72,31,0.430555555555,9,7,0.777777777777,25,,157,15,34,,,,,,,,,,,,,,,,,,,,,,69,41,5,
76410,Richard Coffey,Richard,Coffey,False,3,4,37,1,0,0.0,75,28,0.373333333333,22,12,0.545454545454,52,1,320,42,45,,,,,,,,,,,,,,,,,,,,,,68,79,6,5
76411,Fred Cofield,Fred,Cofield,False,86,3,44,16,3,0.1875,195,77,0.394871794871,20,12,0.6,50,1,496,7,66,,,,,,,,,,,,,,,,,,,,,,169,51,22,50
715,John Coker,John,Coker,False,3,3,17,0,0,0.0,44,18,0.40909090909,6,5,0.833333333333,25,0,141,12,22,,,,,,,,,,,,,,,,,,,,,,41,29,2,4
202708,Norris Cole,Norris,Cole,False,981,34,623,639,207,0.323943661971,2469,1005,0.407047387606,389,289,0.742930591259,360,60,8019,79,679,98.0,5.0,70.0,102.0,39.0,0.382352941176,261.0,110.0,0.421455938697,46.0,36.0,0.782608695652,68.0,0.0,1122.0,9.0,117.0,295.0,79.0,31.0,57.0,2506,702,280,517
76412,Ben Coleman,Ben,Coleman,False,128,99,623,5,0,0.0,1129,583,0.516386182462,432,328,0.759259259259,227,42,3612,305,613,0.0,0.0,3.0,0.0,0.0,0.0,8.0,6.0,0.75,2.0,2.0,1.0,3.0,0.0,23.0,2.0,8.0,14.0,5.0,1.0,1.0,1494,928,94,302
934,Derrick Coleman,Derrick,Coleman,False,1985,1051,5153,1105,326,0.295022624434,10335,4616,0.44663763909,4326,3326,0.768839574664,781,672,25900,2079,2062,108.0,59.0,278.0,74.0,26.0,0.351351351351,487.0,230.0,0.47227926078,211.0,170.0,0.805687203791,39.0,34.0,1458.0,108.0,111.0,656.0,386.0,30.0,82.0,12884,7232,606,2036
76413,E.C. Coleman,E.C.,Coleman,False,472,142,1490,,,,2378,1104,0.464255677039,497,345,0.694164989939,357,,9310,661,1210,,,,,,,,,,,,,,,,,,,,,,2553,2151,305,95
76414,Jack Coleman,Jack,Coleman,False,1749,,,,,,6763,2813,0.415939671743,1575,1095,0.695238095238,633,,16479,,1927,216.0,,,,,,646.0,249.0,0.385448916408,206.0,133.0,0.645631067961,63.0,,1573.0,,224.0,631.0,621.0,,,6721,5186,,
76415,Norris Coleman,Norris,Coleman,False,13,6,45,2,1,0.5,191,66,0.345549738219,36,20,0.555555555555,29,11,431,36,51,,,,,,,,,,,,,,,,,,,,,,153,81,11,16
902,Bimbo Coles,Bimbo,Coles,False,3313,134,1351,943,252,0.267232237539,5991,2549,0.425471540644,1576,1278,0.810913705583,852,354,20313,469,1824,25.0,1.0,18.0,7.0,2.0,0.285714285714,61.0,32.0,0.524590163934,33.0,26.0,0.787878787878,11.0,0.0,194.0,4.0,21.0,92.0,22.0,10.0,16.0,6628,1820,735,1267
2044,Jason Collier,Jason,Collier,False,51,32,268,20,7,0.35,743,338,0.454912516823,214,158,0.738317757009,151,65,2175,175,295,,,,,,,,,,,,,,,,,,,,,,841,443,36,120
76416,Art Collins,Art,Collins,False,25,1,22,2,0,0.0,99,35,0.353535353535,36,24,0.666666666666,29,,395,19,35,,,,,,,,,,,,,,,,,,,,,,94,41,11,32
76418,Don Collins,Don,Collins,False,546,98,408,29,2,0.068965517241,2548,1235,0.484693877551,682,511,0.74926686217,303,71,6134,429,755,6.0,1.0,13.0,0.0,0.0,0.0,44.0,19.0,0.431818181818,7.0,5.0,0.714285714285,8.0,6.0,151.0,9.0,25.0,43.0,22.0,4.0,11.0,2983,837,332,548
76421,Doug Collins,Doug,Collins,False,1368,114,880,1,0,,5839,2927,0.501284466518,1888,1573,0.833156779661,415,,13945,459,1245,111.0,4.0,80.0,,,,536.0,282.0,0.526119402985,159.0,123.0,0.77358490566,32.0,,1218.0,51.0,95.0,687.0,131.0,34.0,23.0,7427,1339,518,485
1530,James Collins,James,Collins,False,3,3,7,20,9,0.45,55,21,0.381818181818,14,8,0.571428571428,23,0,103,7,12,,,,,,,,,,,,,,,,,,,,,,59,14,6,8
2260,Jarron Collins,Jarron,Collins,False,419,98,934,5,0,0.0,1500,682,0.454666666666,1046,731,0.698852772466,542,216,8542,645,1316,7.0,2.0,32.0,0.0,0.0,0.0,50.0,19.0,0.38,29.0,19.0,0.655172413793,36.0,17.0,325.0,28.0,65.0,57.0,60.0,7.0,8.0,2095,1579,138,334
2215,Jason Collins,Jason,Collins,False,626,359,1791,34,7,0.205882352941,2234,918,0.410922112802,1202,778,0.647254575707,735,477,14970,915,2056,48.0,36.0,214.0,2.0,0.0,0.0,255.0,102.0,0.4,164.0,111.0,0.676829268292,95.0,71.0,2035.0,151.0,344.0,315.0,365.0,41.0,91.0,2621,2706,368,605
76419,Jimmy Collins,Jimmy,Collins,False,70,,,,,,285,118,0.414035087719,56,45,0.803571428571,74,,612,,54,0.0,,,,,,1.0,0.0,0.0,3.0,3.0,1.0,2.0,,8.0,,1.0,3.0,1.0,,,281,66,,
200776,Mardy Collins,Mardy,Collins,False,327,22,245,127,38,0.299212598425,778,296,0.380462724935,187,112,0.598930481283,189,31,2770,91,256,,,,,,,,,,,,,,,,,,,,,,742,336,110,203
202395,Sherron Collins,Sherron,Collins,False,8,0,5,10,2,0.2,25,7,0.28,1,1,1.0,20,0,66,0,2,,,,,,,,,,,,,,,,,,,,,,17,5,2,4
1641879,Yuri Collins,Yuri,Collins,False,4,0,1,0,0,0.0,3,1,0.333333333333,0,0,0.0,2,0,16,2,5,,,,,,,,,,,,,,,,,,,,,,2,3,2,0
1627858,Kyle Collinsworth,Kyle,Collinsworth,False,56,9,75,17,4,0.235294117647,99,38,0.383838383838,40,21,0.525,32,2,479,32,44,,,,,,,,,,,,,,,,,,,,,,101,107,17,24
201954,Darren Collison,Darren,Collison,False,3545,106,1557,1613,635,0.393676379417,6944,3272,0.471198156682,1973,1682,0.852508869741,711,517,20833,332,1212,133.0,3.0,65.0,63.0,21.0,0.333333333333,319.0,139.0,0.435736677115,97.0,81.0,0.835051546391,40.0,16.0,930.0,22.0,53.0,380.0,87.0,34.0,51.0,8861,1889,821,1383
2555,Nick Collison,Nick,Collison,False,939,469,2935,101,21,0.207920792079,4146,2212,0.5335262904,1265,914,0.722529644268,910,177,18599,1766,2507,71.0,44.0,197.0,7.0,3.0,0.428571428571,294.0,164.0,0.557823129251,88.0,60.0,0.681818181818,91.0,2.0,1531.0,151.0,256.0,391.0,348.0,52.0,52.0,5359,4701,446,878
76422,Joe Colone,Joe,Colone,False,9,,,,,,113,35,0.309734513274,19,13,0.684210526315,15,,,,25,3.0,,,,,,30.0,7.0,0.233333333333,6.0,3.0,0.5,4.0,,,,13.0,17.0,,,,83,,,
1629045,Bonzie Colson,Bonzie,Colson,False,3,1,22,21,5,0.238095238095,39,13,0.333333333333,9,8,0.888888888888,8,2,98,8,3,,,,,,,,,,,,,,,,,,,,,,39,30,5,3
2173,Sean Colson,Sean,Colson,False,10,0,4,5,1,0.2,24,6,0.25,4,2,0.5,13,0,44,2,6,,,,,,,,,,,,,,,,,,,,,,15,6,1,2
306,Steve Colter,Steve,Colter,False,1482,76,754,263,76,0.28897338403,2891,1295,0.447941888619,839,653,0.778307508939,526,170,9570,297,897,77.0,4.0,34.0,13.0,3.0,0.230769230769,144.0,68.0,0.472222222222,21.0,13.0,0.619047619047,24.0,9.0,407.0,13.0,49.0,152.0,47.0,14.0,21.0,3319,1051,463,534
1628435,Chance Comanche,Chance,Comanche,False,0,1,1,0,0,0.0,5,3,.600,4,1,.250,1,0,21,2,0,,,,,,,,,,,,,,,,,,,,,,7,3,0,0
76425,Leroy Combs,Leroy,Combs,False,38,18,37,3,0,0.0,163,81,0.496932515337,91,56,0.615384615384,48,0,446,19,49,,,,,,,,,,,,,,,,,,,,,,218,56,23,46
76426,Dallas Comegys,Dallas,Comegys,False,95,133,286,3,0,0.0,704,322,0.457386363636,311,212,0.681672025723,142,27,2241,166,335,,,,,,,,,,,,,,,,,,,,,,856,452,78,201
76427,Larry Comley,Larry,Comley,False,12,,,,,,37,8,0.216216216216,16,9,0.5625,12,,89,,11,,,,,,,,,,,,,,,,,,,,,,25,19,,
76428,Gene Conley,Gene,Conley,False,201,,,,,,2244,833,0.371212121212,613,403,0.657422512234,351,,5791,,1123,11.0,,,,,,187.0,70.0,0.374331550802,47.0,29.0,0.617021276595,33.0,,482.0,,119.0,169.0,222.0,,,2069,2212,,
76429,Ed Conlin,Ed,Conlin,False,949,,,,,,5039,1862,0.36951776146,1556,1167,0.75,486,,11392,,1076,39.0,,,,,,289.0,94.0,0.32525951557,96.0,65.0,0.677083333333,35.0,,665.0,,60.0,253.0,120.0,,,4891,2349,,
55,Marty Conlon,Marty,Conlon,False,378,73,812,75,15,0.2,1942,967,0.497940267765,687,505,0.735080058224,379,29,6314,498,684,3.0,1.0,4.0,0.0,0.0,0.0,8.0,3.0,0.375,4.0,3.0,0.75,4.0,0.0,47.0,1.0,7.0,9.0,5.0,1.0,6.0,2454,1310,148,413
76431,Lester Conner,Lester,Conner,False,2669,64,1228,109,22,0.201834862385,3618,1639,0.453012714206,1378,1037,0.752539912917,687,281,14970,633,1036,13.0,1.0,8.0,1.0,1.0,1.0,18.0,12.0,0.666666666666,7.0,6.0,0.857142857142,13.0,0.0,94.0,5.0,8.0,31.0,13.0,5.0,1.0,4337,1861,1085,914
76432,Chuck Connors,Chuck,Connors,False,41,,,,,,393,99,0.251908396946,87,41,0.471264367816,53,,,,134,,,,,,,,,,,,,,,,,,,,,,239,,,
101215,Will Conroy,Will,Conroy,False,16,0,7,6,0,0.0,22,3,0.136363636363,8,1,0.125,16,0,107,4,13,,,,,,,,,,,,,,,,,,,,,,7,11,0,6
76433,Anthony Cook,Anthony,Cook,False,34,91,256,6,0,0.0,378,166,0.439153439153,164,86,0.524390243902,116,25,1499,172,140,,,,,,,,,,,,,,,,,,,,,,418,428,43,66
76434,Bert Cook,Bert,Cook,False,33,,,,,,133,42,0.315789473684,50,34,0.68,37,,424,,39,2.0,,,,,,6.0,4.0,0.666666666666,2.0,0.0,0.0,1.0,,20.0,,3.0,8.0,0.0,,,118,72,,
76438,Bobby Cook,Bobby,Cook,False,158,,,,,,620,222,0.358064516129,181,143,0.790055248618,51,,,,114,6.0,,,,,,10.0,3.0,0.3,6.0,3.0,0.5,3.0,,,,3.0,9.0,,,,587,,,
2567,Brian Cook,Brian,Cook,False,252,134,807,686,262,0.38192419825,2083,915,0.439270283245,281,220,0.782918149466,421,74,5647,308,789,12.0,2.0,33.0,27.0,9.0,0.333333333333,94.0,33.0,0.351063829787,9.0,9.0,1.0,31.0,0.0,207.0,19.0,39.0,84.0,52.0,4.0,12.0,2312,1115,135,252
201161,Daequan Cook,Daequan,Cook,False,243,48,628,1232,442,0.358766233766,2056,758,0.368677042801,192,156,0.8125,328,49,5993,75,478,13.0,0.0,52.0,108.0,34.0,0.314814814814,145.0,50.0,0.344827586206,8.0,6.0,0.75,46.0,0.0,500.0,4.0,48.0,140.0,56.0,9.0,17.0,2114,703,120,177
76435,Darwin Cook,Darwin,Cook,False,2248,203,884,280,55,0.196428571428,5475,2479,0.452785388127,1056,807,0.764204545454,612,171,14156,424,1315,82.0,4.0,34.0,25.0,6.0,0.24,223.0,86.0,0.385650224215,46.0,30.0,0.652173913043,25.0,7.0,462.0,20.0,70.0,208.0,54.0,30.0,46.0,5820,1308,1044,1122
76436,Jeff Cook,Jeff,Cook,False,707,215,1477,18,1,0.055555555555,2351,1085,0.461505742237,786,563,0.716284987277,518,161,9697,857,1307,31.0,10.0,76.0,2.0,1.0,0.5,108.0,55.0,0.509259259259,74.0,56.0,0.756756756756,30.0,0.0,468.0,35.0,71.0,167.0,111.0,12.0,23.0,2734,2334,306,569
76437,Norm Cook,Norm,Cook,False,6,3,19,,,,75,28,0.373333333333,17,9,0.529411764705,27,,148,11,31,0.0,0.0,0.0,,,,2.0,2.0,1.0,0.0,0.0,0.0,1.0,,3.0,0.0,0.0,4.0,0.0,0.0,,65,30,10,0
2241,Omar Cook,Omar,Cook,False,46,1,8,5,0,0.0,51,17,0.333333333333,6,3,0.5,22,0,213,5,20,,,,,,,,,,,,,,,,,,,,,,37,13,16,16
1626188,Quinn Cook,Quinn,Cook,False,298,7,268,441,180,0.408163265306,1039,479,0.461020211742,78,62,0.794871794871,188,29,2652,46,201,28.0,3.0,38.0,69.0,20.0,0.289855072463,147.0,63.0,0.428571428571,22.0,19.0,0.863636363636,40.0,0.0,392.0,4.0,27.0,165.0,42.0,7.0,12.0,1200,314,52,135
1629076,Tyler Cook,Tyler,Cook,False,21,6,112,2,1,0.5,153,100,0.653594771241,75,45,0.6,65,3,691,50,68,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,246,162,15,31
1628429,Charles Cooke,Charles,Cooke,False,1,0,2,8,1,0.125,14,2,0.142857142857,2,1,0.5,13,0,38,0,0,,,,,,,,,,,,,,,,,,,,,,6,2,1,1
76439,David Cooke,David,Cooke,False,1,0,5,0,0,0.0,11,2,0.181818181818,10,5,0.5,6,0,38,5,5,,,,,,,,,,,,,,,,,,,,,,9,10,4,2
76440,Joe Cooke,Joe,Cooke,False,93,,,,,,341,134,0.392961876832,59,48,0.813559322033,73,,725,,135,,,,,,,,,,,,,,,,,,,,,,316,114,,
1641645,Xavier Cooks,Xavier,Cooks,False,6,4,22,1,0,0.0,28,17,0.607142857142,10,4,0.4,10,1,125,16,13,,,,,,,,,,,,,,,,,,,,,,38,38,6,8
204022,Jack Cooley,Jack,Cooley,False,7,3,31,0,0,0.0,49,22,0.448979591836,40,23,0.575,23,0,174,24,36,,,,,,,,,,,,,,,,,,,,,,67,55,7,6
76442,Chuck Cooper,Chuck,Cooper,False,734,,,,,,2750,933,0.339272727272,1156,859,0.743079584775,409,,7964,,1196,27.0,,,,,,127.0,44.0,0.346456692913,65.0,51.0,0.784615384615,26.0,,490.0,,78.0,139.0,116.0,,,2725,2431,,
1030,Duane Cooper,Duane,Cooper,False,178,2,44,37,8,0.216216216216,199,80,0.402010050251,50,36,0.72,88,2,781,15,78,1.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,204,59,21,89
76443,Joe Cooper,Joe,Cooper,False,19,21,51,0,0,0.0,89,45,0.505617977528,35,19,0.542857142857,24,5,389,46,58,,,,,,,,,,,,,,,,,,,,,,109,97,11,33
76444,Michael Cooper,Michael,Cooper,False,3666,523,2028,1260,428,,6429,3014,0.468813190231,1529,1273,0.83257030739,873,141,23635,741,2329,703.0,96.0,422.0,316.0,124.0,0.392405063291,1244.0,582.0,0.467845659163,355.0,293.0,0.825352112676,168.0,26.0,4562.0,152.0,474.0,1581.0,574.0,203.0,252.0,7729,2769,1033,1429
76441,Wayne Cooper,Wayne,Cooper,False,852,1535,3946,48,7,,7100,3242,0.456619718309,1747,1286,0.736119061247,984,523,20274,2149,3144,56.0,96.0,223.0,1.0,0.0,0.0,400.0,178.0,0.445,110.0,78.0,0.70909090909,74.0,28.0,1100.0,133.0,214.0,434.0,356.0,22.0,64.0,7777,6095,295,1181
76446,Tom Copa,Tom,Copa,False,3,6,22,0,0,0.0,40,22,0.55,13,4,0.307692307692,33,1,132,14,29,,,,,,,,,,,,,,,,,,,,,,48,36,2,8
203142,Chris Copeland,Chris,Copeland,False,107,30,207,422,154,0.364928909952,858,366,0.426573426573,149,112,0.751677852348,171,26,2109,65,237,2.0,3.0,11.0,39.0,17.0,0.435897435897,58.0,24.0,0.413793103448,11.0,8.0,0.727272727272,21.0,1.0,174.0,3.0,22.0,73.0,14.0,8.0,9.0,998,272,32,129
76447,Hollis Copeland,Hollis,Copeland,False,89,27,88,2,0,0.0,406,198,0.487684729064,92,68,0.739130434782,93,0,1260,73,173,,,,,,,,,,,,,,,,,,,,,,464,161,65,88
76448,Lanard Copeland,Lanard,Copeland,False,14,1,12,7,1,0.142857142857,91,38,0.417582417582,16,13,0.8125,33,0,158,5,17,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.333333333333,0.0,0.0,0.0,4.0,0.0,9.0,0.0,1.0,4.0,1.0,0.0,1.0,90,17,3,23
895,Tyrone Corbin,Tyrone,Corbin,False,1894,270,3320,663,198,0.298642533936,8584,3918,0.456430568499,2191,1732,0.790506617982,1065,458,27658,1726,2627,114.0,15.0,248.0,88.0,26.0,0.295454545454,608.0,273.0,0.449013157894,138.0,109.0,0.789855072463,81.0,43.0,2226.0,156.0,202.0,681.0,404.0,80.0,77.0,9766,5046,1228,1310
76450,Chris Corchiani,Chris,Corchiani,False,243,4,102,78,21,0.26923076923,311,131,0.421221864951,163,133,0.815950920245,112,1,1313,27,159,,,,,,,,,,,,,,,,,,,,,,416,129,73,120
76451,Ken Corley,Ken,Corley,False,0,,,,,,0,0,0.0,0,0,0.0,3,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
76452,Ray Corley,Ray,Corley,False,152,,,,,,479,149,0.311064718162,157,96,0.611464968152,86,,65,,125,10.0,,,,,,36.0,6.0,0.166666666666,11.0,5.0,0.454545454545,6.0,,,,5.0,17.0,,,,394,48,,
1627822,Petr Cornelie,Petr,Cornelie,False,3,1,7,8,1,.125,15,5,.333,4,3,.750,13,0,38,7,7,,,,,,,,,,,,,,,,,,,,,,14,14,1,4
76453,Dave Corzine,Dave,Corzine,False,1477,848,3515,53,10,,6401,3097,0.48383065146,1889,1411,0.746956061408,891,310,20772,1747,1935,71.0,37.0,215.0,0.0,0.0,,,188.0,,101.0,72.0,0.712871287128,69.0,20.0,1332.0,115.0,137.0,448.0,330.0,23.0,79.0,7615,5262,369,1340
76454,Larry Costello,Larry,Costello,False,3215,,,,,,7068,3095,0.437889077532,2891,2432,0.841231407817,706,,21198,,2326,218.0,,,,,,476.0,198.0,0.415966386554,230.0,196.0,0.852173913043,52.0,,1471.0,,210.0,592.0,171.0,,,8622,2705,,
1627856,Matt Costello,Matt,Costello,False,2,2,8,0,0,0.0,4,2,0.5,0,0,0.0,4,0,32,1,7,,,,,,,,,,,,,,,,,,,,,,4,9,2,1
203955,Bryce Cotton,Bryce,Cotton,False,18,0,15,23,7,0.304347826086,79,33,0.417721518987,18,15,0.833333333333,23,0,198,3,8,,,,,,,,,,,,,,,,,,,,,,88,18,7,17
76456,Jack Cotton,Jack,Cotton,False,65,,,,,,332,97,0.292168674698,161,82,0.509316770186,54,,,,184,,,,,,,,,,,,,,,,,,,,,,276,,,
1526,James Cotton,James,Cotton,False,0,1,12,7,0,0.0,39,14,0.359,27,21,0.778,19,0,92,4,9,,,,,,,,,,,,,,,,,,,,,,49,16,4,9
76457,John Coughran,John,Coughran,False,12,1,17,9,2,0.222222222222,81,29,0.358024691358,14,8,0.571428571428,24,,160,2,24,,,,,,,,,,,,,,,,,,,,,,68,19,7,13
1641741,Ricky Council IV,Ricky,Council IV,False,113,14,195,245,67,0.273469387755,575,231,0.401739130434,224,176,0.785714285714,105,12,1538,65,84,,,,,,,,,,,,,,,,,,,,,,705,260,40,57
76458,Mel Counts,Mel,Counts,False,1100,74,502,,,,6122,2665,0.435315256452,1552,1186,0.764175257731,789,,13723,185,2259,100.0,2.0,4.0,,,,599.0,255.0,0.425709515859,178.0,138.0,0.775280898876,85.0,,1462.0,2.0,263.0,648.0,519.0,2.0,,6516,4756,85,
76459,Steve Courtin,Steve,Courtin,False,22,,,,,,103,42,0.407766990291,21,17,0.809523809523,24,,317,,44,,,,,,,,,,,,,,,,,,,,,,101,22,,
1432,Joe Courtney,Joe,Courtney,False,27,23,75,3,2,0.666666666666,245,106,0.432653061224,79,50,0.632911392405,96,1,750,65,110,,,,,,,,,,,,,,,,,,,,,,264,140,20,47
202408,Marcus Cousin,Marcus,Cousin,False,0,1,3,0,0,0.0,3,2,0.666666666666,0,0,0.0,4,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,4,3,0,1
202326,DeMarcus Cousins,DeMarcus,Cousins,False,1979,742,4972,1288,426,0.330745341614,9924,4562,0.459693671906,4411,3252,0.737247789616,654,561,19509,1692,2421,30.0,10.0,52.0,28.0,11.0,0.392857142857,124.0,59.0,0.475806451612,54.0,38.0,0.703703703703,20.0,5.0,248.0,18.0,46.0,167.0,70.0,10.0,31.0,12802,6664,874,2149
600003,Bob Cousy,Bob,Cousy,False,6955,,,,,,16468,6168,0.374544571289,5756,4624,0.803335649756,924,,30165,,2242,937.0,,,,,,2016.0,689.0,0.341765873015,799.0,640.0,0.801001251564,109.0,,4120.0,,314.0,2018.0,546.0,,,16960,4786,,
203496,Robert Covington,Robert,Covington,False,884,578,2833,3493,1263,0.361580303464,5469,2235,0.408667032364,1114,904,0.811490125673,614,466,17331,552,1738,50.0,29.0,133.0,140.0,60.0,0.428571428571,217.0,92.0,0.42396313364,33.0,27.0,0.818181818181,30.0,26.0,900.0,29.0,97.0,271.0,162.0,50.0,31.0,6637,3385,938,861
76462,Dave Cowens,Dave,Cowens,False,2910,488,5122,14,1,,12499,5744,0.459556764541,2590,2027,0.782625482625,766,89,29565,1574,2920,333.0,56.0,674.0,2.0,0.0,,1627.0,733.0,0.450522433927,293.0,218.0,0.744027303754,89.0,,3768.0,243.0,398.0,1684.0,1285.0,78.0,8.0,13516,10444,599,543
76463,John Cox,John,Cox,False,6,1,3,2,0,0.0,37,13,0.351351351351,6,3,0.5,7,0,78,7,16,,,,,,,,,,,,,,,,,,,,,,29,10,0,9
76464,Johnny Cox,Johnny,Cox,False,142,,,,,,568,239,0.420774647887,135,95,0.703703703703,73,,1685,,149,,,,,,,,,,,,,,,,,,,,,,573,280,,
76465,Wesley Cox,Wesley,Cox,False,23,15,146,,,,296,122,0.412162162162,192,98,0.510416666666,74,,813,60,150,,,,,,,,,,,,,,,,,,,,,,342,206,34,80
203459,Allen Crabbe,Allen,Crabbe,False,434,104,964,1596,617,0.386591478696,2888,1226,0.424515235457,462,384,0.831168831168,381,113,9125,109,764,18.0,2.0,42.0,50.0,20.0,0.4,102.0,51.0,0.5,22.0,15.0,0.681818181818,17.0,1.0,432.0,5.0,33.0,137.0,47.0,10.0,8.0,3453,1073,223,285
1628470,Torrey Craig,Torrey,Craig,False,476,255,1226,1196,423,0.353678929765,2277,1029,0.451910408432,308,216,0.701298701298,458,171,8913,576,930,48.0,24.0,175.0,153.0,59.0,0.385620915032,293.0,134.0,0.457337883959,53.0,35.0,0.66037735849,80.0,19.0,1244.0,67.0,146.0,362.0,242.0,25.0,33.0,2697,1802,234,294
1544,Chris Crawford,Chris,Crawford,False,154,80,341,202,70,0.346534653465,1393,609,0.437185929648,444,366,0.824324324324,252,92,3987,206,492,5.0,2.0,14.0,14.0,4.0,0.285714285714,48.0,16.0,0.333333333333,28.0,25.0,0.892857142857,7.0,5.0,129.0,7.0,21.0,61.0,21.0,1.0,8.0,1654,547,101,232
76466,Freddie Crawford,Freddie,Crawford,False,610,,,,,,1864,832,0.44635193133,617,367,0.594813614262,297,,5047,,692,73.0,,,,,,252.0,105.0,0.416666666666,76.0,48.0,0.631578947368,35.0,,606.0,,89.0,258.0,97.0,,,2031,746,,
2037,Jamal Crawford,Jamal,Crawford,False,4541,271,2482,6379,2221,0.348173694936,16467,6752,0.410032185583,4286,3694,0.861875874941,1327,433,38994,466,2008,161.0,12.0,122.0,348.0,107.0,0.307471264367,961.0,371.0,0.386056191467,244.0,211.0,0.86475409836,74.0,1.0,2080.0,20.0,137.0,1060.0,142.0,65.0,95.0,19419,2948,1179,2476
201621,Joe Crawford,Joe,Crawford,False,1,0,3,4,1,0.25,10,3,0.3,2,2,1.0,2,0,22,1,2,,,,,,,,,,,,,,,,,,,,,,9,4,1,0
202348,Jordan Crawford,Jordan,Crawford,False,883,23,550,1041,330,0.317002881844,3130,1286,0.410862619808,642,530,0.825545171339,281,99,6843,153,437,3.0,0.0,12.0,27.0,8.0,0.296296296296,69.0,27.0,0.391304347826,16.0,12.0,0.75,13.0,0.0,130.0,4.0,11.0,74.0,16.0,4.0,11.0,3432,703,196,529
1628249,Mitchell Creek,Mitchell,Creek,False,6,0,6,2,0,0.0,16,8,0.5,7,5,0.714285714285,5,0,47,6,3,,,,,,,,,,,,,,,,,,,,,,21,12,2,1
76468,Jim Creighton,Jim,Creighton,False,4,9,32,,,,43,12,0.279069767441,16,7,0.4375,32,,172,13,23,,,,,,,,,,,,,,,,,,,,,,31,45,2,
76469,Ron Crevier,Ron,Crevier,False,0,0,0,0,0,0.0,3,0,0.0,2,0,0.0,3,0,4,1,2,,,,,,,,,,,,,,,,,,,,,,0,1,0,0
76470,Hal Crisler,Hal,Crisler,False,0,,,,,,6,2,0.333333333333,2,2,1.0,4,,,,6,,,,,,,,,,,,,,,,,,,,,,6,,,
